Year,Company,Model,Transmission,Kms_Driven,ownership,Fuel_Type,Passing,Area,Price
2018,Volkswagen,Polo,Manual,27132,1st Owner,Petrol,DL-10,Noida,612000
2018,Hyundai,Elite i20,Automatic,70601,1st Owner,Petrol,KA-41,Bengaluru,755000
2021,Hyundai,ALCAZAR,Automatic,26541,1st Owner,Diesel,GJ-05,Surat,1939000
2014,Hyundai,Grand i10,Manual,118152,3rd Owner,CNG,GJ-01,Rajkot,373000
2017,Maruti,Swift,Manual,105133,1st Owner,Diesel,TS-07,Hyderabad,593000
2015,Maruti,Swift Dzire,Manual,32110,1st Owner,Petrol,WB-06,Kolkata,408000
2018,Ford,FREESTYLE,Manual,86349,1st Owner,Diesel,DL-10,Noida,569000
2016,Honda,Amaze,Manual,104681,1st Owner,Petrol,GJ-18,Ahmedabad,469000
2016,Renault,Kwid,Manual,16528,2nd Owner,Petrol,MH-12,Pune,378000
2018,Maruti,Vitara Brezza,Automatic,36428,1st Owner,Diesel,HR-10,Gurugram,779000
2015,Hyundai,Creta,Manual,121056,2nd Owner,Diesel,GJ-01,Ahmedabad,699000
2017,Honda,City,Automatic,43803,1st Owner,Petrol,MH-12,Pune,873000
2019,Hyundai,Elite i20,Manual,81950,1st Owner,Petrol,GJ-05,Surat,613000
2020,Hyundai,VENUE,Manual,12183,1st Owner,Petrol,KA-05,Bengaluru,839000
2011,Toyota,Etios,Manual,45599,1st Owner,Petrol,DL-4C,Gurugram,260000
2012,Hyundai,i10,Manual,62273,1st Owner,Petrol,HR-26,Gurugram,253000
2021,Maruti,IGNIS,Manual,22244,1st Owner,Petrol,WB-08,Kolkata,481000
2015,Maruti,Ciaz,Manual,76526,1st Owner,Petrol,MH-14,Pune,584000
2019,Mahindra,XUV 3OO,Manual,54443,1st Owner,Diesel,GJ-01,Ahmedabad,860000
2018,Mahindra,XUV500,Manual,57411,1st Owner,Diesel,TN-01,Chennai,1230000
2017,Hyundai,Elite i20,Manual,24418,1st Owner,Petrol,DL-8C,Rohtak,553350
2017,Hyundai,Elite i20,Manual,28830,1st Owner,Petrol,DL-4C,New Delhi,590000
2018,Maruti,Swift,Automatic,95774,1st Owner,Petrol,TS-13,Hyderabad,636000
2017,Hyundai,Creta,Automatic,24459,2nd Owner,Petrol,KA-51,Bengaluru,1061000
2017,Hyundai,Grand i10,Manual,35707,1st Owner,Petrol,MH-12,Pune,519000
2018,Ford,Ecosport,Automatic,33388,2nd Owner,Petrol,DL-12,Noida,793000
2018,Hyundai,Elite i20,Manual,43740,1st Owner,Petrol,HR-26,Gurugram,696000
2018,Hyundai,NEW SANTRO,Manual,65607,1st Owner,Petrol,TN-11,Chennai,481000
2013,Honda,Brio,Manual,50574,1st Owner,Petrol,DL-8C,New Delhi,271000
2018,Honda,City,Manual,49089,1st Owner,Petrol,DL-10,Noida,796000
2015,Maruti,Alto 800,Manual,19219,1st Owner,Petrol,MH-05,Pune,260000
2020,Hyundai,VENUE,Manual,30121,1st Owner,Diesel,UP-78,Lucknow,919000
2014,Maruti,Alto 800,Manual,71218,1st Owner,Petrol,KA-05,Bengaluru,295000
2015,Ford,Ecosport,Manual,122062,1st Owner,Diesel,UP-14,Lucknow,396000
2017,Volkswagen,Polo,Manual,54072,1st Owner,Petrol,MH-47,Mumbai,518000
2020,Hyundai,NEW SANTRO,Manual,62978,1st Owner,CNG,MH-14,Pune,521000
2015,Maruti,Wagon R 1.0,Manual,45899,1st Owner,Petrol,TS-08,Hyderabad,376000
2019,Maruti,Swift,Manual,25854,1st Owner,Petrol,MP-09,Lasudia Mori,600000
2017,Maruti,Alto 800,Manual,36200,1st Owner,Petrol,TS-07,Hyderabad,345000
2021,Toyota,YARIS,Automatic,23614,1st Owner,Petrol,KA-42,Bengaluru,1015000
2019,Maruti,Dzire,Manual,60750,1st Owner,Petrol,GJ-04,Rajkot,650000
2019,Maruti,Celerio,Manual,35898,1st Owner,Petrol,GJ-19,Ahmedabad,469000
2016,Maruti,Swift Dzire,Manual,58789,1st Owner,Petrol,TN-12,Chennai,575000
2013,Maruti,Ritz,Manual,107239,1st Owner,Petrol,MH-12,Pune,303000
2012,Maruti,Swift,Manual,79876,1st Owner,Petrol,KA-04,Bengaluru,432000
2018,Maruti,Dzire,Automatic,51377,1st Owner,Petrol,TS-08,Hyderabad,672000
2017,Tata,Tiago,Automatic,79478,1st Owner,Petrol,TN-19,Chennai,504000
2018,Maruti,Wagon R 1.0,Manual,16338,2nd Owner,Petrol,RJ-29,Jaipur,455000
2021,Maruti,New Wagon-R,Manual,51968,1st Owner,CNG,MH-04,Nasik,561000
2020,Volkswagen,Polo,Manual,94796,1st Owner,Petrol,GJ-38,Ahmedabad,548000
2010,Hyundai,i10,Manual,91194,3rd Owner,Petrol,MH-01,Nagpur,174000
2014,Maruti,Celerio,Manual,87262,1st Owner,Petrol,KA-01,Bengaluru,391000
2016,Maruti,Wagon R 1.0,Manual,63881,1st Owner,Petrol,DL-5C,Noida,350000
2020,Renault,TRIBER,Automatic,7922,1st Owner,Petrol,KA-03,Bengaluru,750000
2014,Ford,Ecosport,Manual,47208,1st Owner,Petrol,WB-08,Kolkata,403000
2022,Volkswagen,Vento,Automatic,4332,1st Owner,Petrol,GJ-01,Ahmedabad,1263000
2015,Hyundai,Grand i10,Manual,65039,2nd Owner,Petrol,WB-12,Kolkata,351000
2014,Maruti,Celerio,Automatic,61807,3rd Owner,Petrol,KA-51,Bengaluru,356000
2021,Maruti,S PRESSO,Manual,26541,1st Owner,CNG,GJ-15,Surat,489000
2015,Hyundai,Grand i10,Manual,39950,1st Owner,Petrol,HR-26,New Delhi,443000
2021,Tata,NEXON,Manual,18009,1st Owner,Petrol,PB-10,Chandigarh,885000
2022,Hyundai,NEW I20,Manual,19783,1st Owner,Petrol,GJ-02,Ahmedabad,984000
2017,Mahindra,KUV 100 NXT,Manual,21732,1st Owner,Petrol,TS-08,Hyderabad,411000
2016,Maruti,Swift Dzire,Manual,87113,1st Owner,Petrol,TS-08,Hyderabad,529000
2017,Maruti,Alto K10,Manual,57632,1st Owner,Petrol,KA-50,Bengaluru,362000
2017,Maruti,Wagon R 1.0,Automatic,83980,1st Owner,Petrol,TS-08,Hyderabad,443000
2021,Maruti,Baleno,Manual,14130,1st Owner,Petrol,PB-09,Chandigarh,594000
2019,Ford,Ecosport,Automatic,28735,2nd Owner,Petrol,GJ-01,Ahmedabad,792000
2018,Mahindra,XUV500,Automatic,35189,3rd Owner,Diesel,KA-03,Bengaluru,1498000
2015,Hyundai,Eon,Manual,84776,2nd Owner,Petrol,MH-14,Pune,257000
2018,Hyundai,Elite i20,Manual,55943,1st Owner,Petrol,TS-07,Hyderabad,691000
2016,Maruti,Wagon R 1.0,Manual,58426,1st Owner,Petrol,TN-09,Chennai,394000
2019,Renault,Kwid,Manual,52231,1st Owner,Petrol,KA-13,Bengaluru,450000
2018,Honda,Amaze,Manual,51809,2nd Owner,Petrol,DL-5C,Noida,525000
2017,Renault,Kwid,Manual,52703,1st Owner,Petrol,HR-36,Faridabad,279000
2020,Maruti,IGNIS,Automatic,35980,1st Owner,Petrol,MH-02,Mumbai,679000
2013,Maruti,Swift,Manual,113978,1st Owner,Diesel,KA-25,Bengaluru,438000
2014,Honda,City,Manual,70334,1st Owner,Petrol,KL-01,Kochi,536000
2010,Maruti,Alto K10,Manual,53614,1st Owner,Petrol,MH-14,Pune,171000
2012,Maruti,Swift,Manual,77023,1st Owner,Petrol,DL-8C,New Delhi,272000
2016,Honda,City,Manual,62128,2nd Owner,Petrol,DL-9C,Gurugram,757000
2020,Maruti,S PRESSO,Manual,44001,1st Owner,CNG,MH-04,Mumbai,485650
2019,Maruti,Baleno,Manual,40477,1st Owner,Petrol,MH-05,Mumbai,750000
2021,Renault,Kwid,Manual,25312,1st Owner,Petrol,GJ-03,Rajkot,403000
2016,Maruti,Swift Dzire,Manual,27991,1st Owner,Petrol,BR-01,Patna,483000
2018,Maruti,IGNIS,Manual,26137,2nd Owner,Petrol,TN-19,Chennai,537000
2016,Datsun,Redi Go,Manual,10724,1st Owner,Petrol,MH-01,Mumbai,253000
2020,Maruti,Baleno,Manual,34090,1st Owner,Petrol,MH-35,Pune,692800
2022,Tata,NEXON,Automatic,17665,1st Owner,Petrol,TN-13,Chennai,1085000
2016,Ford,Ecosport,Automatic,51228,2nd Owner,CNG,MH-47,Nagpur,598000
2016,Maruti,Vitara Brezza,Manual,84666,1st Owner,Diesel,KA-53,Bengaluru,834000
2016,Hyundai,Grand i10,Manual,52339,1st Owner,Petrol,TS-13,Hyderabad,506000
2017,Hyundai,Grand i10,Manual,13833,1st Owner,Petrol,TN-12,Chennai,502000
2016,Ford,Ecosport,Automatic,62347,1st Owner,Petrol,TS-09,Hyderabad,678000
2017,Maruti,Baleno,Automatic,82756,1st Owner,Petrol,DL-8C,Noida,589000
2016,Volkswagen,Ameo,Manual,78984,1st Owner,Petrol,TS-09,Hyderabad,535000
2019,Tata,TIAGO NRG,Manual,84133,1st Owner,Petrol,MH-12,Pune,499000
2016,Maruti,Swift,Manual,80664,1st Owner,Petrol,UP-78,Noida,379000
2017,Maruti,Baleno,Manual,96822,1st Owner,Petrol,TS-04,Hyderabad,652000
2017,Datsun,Go Plus,Manual,6596,1st Owner,Petrol,MH-43,Mumbai,335000
2016,Maruti,Baleno,Manual,43655,1st Owner,Petrol,KA-03,Bengaluru,630000
2018,Honda,WR-V,Manual,13378,1st Owner,Petrol,MH-01,Navi Mumbai,670000
2021,Renault,Kiger,Manual,6835,1st Owner,Petrol,UP-14,Noida,858000
2018,Hyundai,i20 Active,Manual,71817,1st Owner,Petrol,TS-08,Hyderabad,736000
2012,Maruti,Swift,Manual,60606,2nd Owner,Petrol,KA-41,Bengaluru,482000
2017,Maruti,IGNIS,Manual,102941,1st Owner,Petrol,KA-01,Bengaluru,505000
2018,Maruti,Swift,Automatic,63025,1st Owner,Petrol,KA-01,Bengaluru,674750
2017,Hyundai,Grand i10,Manual,18299,1st Owner,Petrol,GJ-01,Ahmedabad,515000
2020,Maruti,Celerio,Manual,50393,1st Owner,CNG,MH-43,Navi Mumbai,507000
2017,Maruti,Dzire,Automatic,88521,1st Owner,Petrol,MH-02,Nasik,556000
2017,Honda,City,Automatic,66854,2nd Owner,Petrol,TN-02,Chennai,843000
2020,Maruti,S Cross,Manual,23634,1st Owner,Petrol,GJ-06,Ahmedabad,960000
2021,Toyota,YARIS,Automatic,36453,1st Owner,Petrol,PB-65,Chandigarh,1022000
2021,Tata,Tiago,Manual,12060,1st Owner,Petrol,TN-09,Chennai,667000
2015,Maruti,Alto 800,Manual,73944,1st Owner,Petrol,TS-07,Hyderabad,271000
2016,Maruti,Celerio,Automatic,72575,2nd Owner,Petrol,TS-16,Hyderabad,426000
2015,Volkswagen,Polo,Manual,96842,1st Owner,Petrol,TN-10,Chennai,437000
2017,Volkswagen,Ameo,Manual,114844,1st Owner,Petrol,TN-67,Chennai,591000
2014,Honda,Amaze,Manual,57786,3rd Owner,Diesel,GJ-01,Ahmedabad,336000
2015,Hyundai,Grand i10,Manual,104043,1st Owner,CNG,GJ-18,Ahmedabad,454000
2019,Maruti,Baleno,Manual,21202,1st Owner,Petrol,DL-8C,New Delhi,655000
2015,Maruti,Swift Dzire,Manual,108633,1st Owner,Diesel,KL-67,Kochi,503000
2014,Maruti,Alto 800,Manual,71000,2nd Owner,Petrol,PB-10,Chandigarh,234000
2021,Maruti,Celerio,Manual,50153,1st Owner,CNG,MH-12,Pune,575000
2019,Datsun,Redi Go,Manual,21541,1st Owner,Petrol,TN-03,Chennai,322000
2020,Renault,TRIBER,Manual,89824,1st Owner,Petrol,TS-33,Hyderabad,630000
2010,Maruti,Alto,Manual,9129,1st Owner,Petrol,WB-06,Kolkata,150000
2018,Mahindra,XUV500,Manual,69690,1st Owner,Diesel,MH-47,Mumbai,1187000
2017,Maruti,Swift Dzire,Manual,48806,1st Owner,Petrol,TS-11,Hyderabad,613400
2019,Hyundai,NEW SANTRO,Manual,34113,2nd Owner,Petrol,KA-11,Bengaluru,448000
2019,Maruti,Dzire,Automatic,71448,3rd Owner,Diesel,RJ-20,Mansarovar,705000
2010,Hyundai,i10,Manual,42334,1st Owner,Petrol,KA-05,Bengaluru,266000
2020,KIA,SELTOS,Automatic,94998,1st Owner,Diesel,KA-05,Bengaluru,1462000
2016,Maruti,Baleno,Manual,102753,2nd Owner,Petrol,TS-09,Hyderabad,618000
2012,Maruti,Swift Dzire,Manual,73679,2nd Owner,Petrol,MP-09,Lasudia Mori,343000
2019,Honda,Amaze,Automatic,63920,1st Owner,Diesel,GJ-01,Ahmedabad,750000
2018,Tata,Tiago,Manual,29165,1st Owner,Petrol,MH-04,Pune,412000
2014,Honda,City,Manual,94591,1st Owner,Diesel,GJ-05,Surat,480000
2017,Hyundai,Elite i20,Manual,53549,2nd Owner,Petrol,RJ-14,Mansarovar,552000
2022,Skoda,SLAVIA,Automatic,6817,1st Owner,Petrol,KA-05,Bengaluru,1589000
2010,Hyundai,i10,Manual,72351,2nd Owner,Petrol,TN-06,Chennai,235000
2018,Tata,NEXON,Manual,59599,1st Owner,Diesel,HR-36,Gurugram,657000
2019,Maruti,Alto,Manual,23888,1st Owner,Petrol,PB-07,Ludhiana,362000
2021,Renault,Kiger,Manual,37121,1st Owner,Petrol,TS-08,Hyderabad,798000
2019,Renault,Kwid,Manual,25085,1st Owner,Petrol,DL-3C,Noida,363000
2018,Maruti,Baleno,Automatic,89242,1st Owner,Petrol,TS-08,Hyderabad,740000
2018,Hyundai,Xcent,Automatic,39429,2nd Owner,Petrol,MH-01,Nagpur,574000
2018,Maruti,Alto 800,Manual,55658,1st Owner,Petrol,GJ-03,Ahmedabad,324000
2020,Maruti,Swift,Manual,8638,1st Owner,Petrol,GJ-06,Ahmedabad,628000
2019,Hyundai,NEW SANTRO,Automatic,33688,1st Owner,Petrol,TN-05,Chennai,535000
2017,Maruti,Baleno,Automatic,70528,1st Owner,Petrol,TN-14,Chennai,705000
2016,Hyundai,Eon,Manual,36707,2nd Owner,Petrol,TS-09,Hyderabad,321000
2020,Tata,ALTROZ,Manual,19244,1st Owner,Petrol,TS-11,Hyderabad,740000
2021,Maruti,New Wagon-R,Manual,60266,1st Owner,CNG,TS-15,Hyderabad,599000
2017,Maruti,Wagon R 1.0,Manual,44723,1st Owner,CNG,MH-02,Navi Mumbai,406650
2018,Maruti,Baleno,Manual,50466,2nd Owner,Petrol,HR-26,Gurugram,543000
2015,Honda,Amaze,Manual,104289,1st Owner,Petrol,GJ-01,Ahmedabad,394000
2018,Maruti,Celerio X,Automatic,84419,1st Owner,Petrol,RJ-21,Mansarovar,452000
2011,Maruti,Ritz,Manual,38856,1st Owner,Petrol,KA-03,Bengaluru,376000
2020,Maruti,Celerio,Manual,74571,2nd Owner,CNG,HR-30,New Delhi,460000
2019,Maruti,Alto K10,Manual,32334,2nd Owner,Petrol,KA-52,Bengaluru,378000
2017,Hyundai,Grand i10,Manual,61193,1st Owner,Diesel,MH-15,Nasik,588000
2016,Maruti,Wagon R 1.0,Manual,76459,1st Owner,Petrol,MH-14,Pune,418000
2018,Tata,Zest,Manual,104628,3rd Owner,CNG,PB-03,Chandigarh,350000
2021,Maruti,Alto,Manual,14771,1st Owner,Petrol,KA-03,Bengaluru,463000
2019,Hyundai,Elite i20,Manual,47231,1st Owner,Petrol,GJ-27,Ahmedabad,613000
2014,Maruti,Swift,Manual,69045,1st Owner,Petrol,UP-14,Noida,401000
2017,Maruti,Dzire,Manual,43525,1st Owner,Petrol,KA-05,Bengaluru,674000
2010,Honda,City,Manual,120332,1st Owner,Petrol,TN-07,Chennai,397000
2020,KIA,SELTOS,Automatic,99072,1st Owner,Petrol,TS-08,Hyderabad,1465000
2016,Maruti,Celerio,Manual,29780,1st Owner,Petrol,KA-02,Bengaluru,441000
2015,Maruti,Swift,Manual,35250,1st Owner,Petrol,KA-02,Bengaluru,581000
2018,Maruti,Ciaz,Automatic,60653,1st Owner,Petrol,DL-8C,Noida,780000
2018,Ford,Ecosport,Manual,73059,1st Owner,Diesel,PB-10,Chandigarh,676000
2018,Maruti,Celerio,Manual,57524,1st Owner,CNG,MH-14,Pune,509000
2021,Maruti,IGNIS,Manual,42950,1st Owner,Petrol,MH-14,Pune,676000
2016,Maruti,Swift,Manual,25079,1st Owner,Petrol,GJ-05,Surat,505000
2020,Tata,TIGOR,Manual,14112,1st Owner,Petrol,PB-36,Ludhiana,566000
2012,Hyundai,i20,Manual,70600,2nd Owner,Petrol,GJ-06,Ahmedabad,343000
2016,Maruti,Wagon R 1.0,Manual,36954,3rd Owner,Petrol,GJ-10,Rajkot,375000
2017,Honda,City,Automatic,74573,1st Owner,Petrol,RJ-40,Mansarovar,746000
2016,Maruti,Wagon R Stingray,Manual,87908,1st Owner,Petrol,TS-13,Hyderabad,426000
2017,Honda,Amaze,Manual,55427,1st Owner,Petrol,DL-10,Noida,526000
2020,Honda,Amaze,Manual,85845,1st Owner,Petrol,PB-10,Chandigarh,649000
2021,Mahindra,XUV 3OO,Automatic,39403,1st Owner,Diesel,MH-04,Pune,1299000
2020,Maruti,S Cross,Manual,2934,1st Owner,Petrol,MP-13,Lasudia Mori,1023000
2013,Honda,Amaze,Manual,82058,1st Owner,Petrol,DL-13,Noida,356000
2017,Maruti,Alto 800,Manual,36339,1st Owner,Petrol,WB-02,Kolkata,263000
2019,Hyundai,Elite i20,Manual,19862,1st Owner,Petrol,MH-36,Nagpur,689000
2019,Maruti,New Wagon-R,Manual,53085,1st Owner,CNG,HR-29,Gurugram,518650
2019,Renault,Duster,Manual,100579,2nd Owner,Diesel,DL-7C,Noida,755000
2021,Tata,NEXON,Manual,22424,1st Owner,Petrol,GJ-23,Ahmedabad,1066000
2017,Maruti,Baleno,Manual,28566,1st Owner,Petrol,UP-14,Noida,578000
2010,Maruti,A Star,Manual,49743,1st Owner,Petrol,MH-03,Nasik,164000
2020,Maruti,Swift,Manual,23475,1st Owner,Petrol,TN-18,Chennai,650000
2021,Maruti,New Wagon-R,Manual,18457,1st Owner,CNG,MH-14,Pune,623000
2020,Maruti,Dzire,Manual,22328,2nd Owner,Petrol,UP-15,Lucknow,681000
2017,Honda,WR-V,Manual,65558,2nd Owner,CNG,KA-20,Bengaluru,742000
2018,Maruti,Dzire,Manual,52807,1st Owner,Diesel,PB-03,Ludhiana,550000
2017,Maruti,Wagon R 1.0,Manual,88437,1st Owner,Petrol,GJ-01,Ahmedabad,370000
2018,Renault,Kwid,Automatic,49245,2nd Owner,Petrol,KA-05,Bengaluru,420000
2016,Maruti,Baleno,Automatic,48042,1st Owner,Petrol,MH-12,Pune,642000
2020,Hyundai,Creta,Manual,27959,1st Owner,Petrol,HR-26,Gurugram,1141000
2017,Maruti,Vitara Brezza,Manual,94127,1st Owner,Diesel,KA-02,Bengaluru,919000
2017,Maruti,Dzire,Manual,81369,1st Owner,Petrol,HR-03,Chandigarh,553000
2014,Hyundai,Grand i10,Manual,51461,1st Owner,Petrol,MH-12,Pune,510000
2017,Hyundai,Elite i20,Manual,43083,1st Owner,Petrol,KA-01,Bengaluru,707000
2017,Maruti,Baleno,Manual,67286,1st Owner,Petrol,HR-51,Gurugram,506000
2011,Hyundai,i10,Manual,75979,2nd Owner,Petrol,AP-07,Hyderabad,267000
2016,Maruti,Alto 800,Manual,37785,1st Owner,Petrol,MP-04,Lasudia Mori,290000
2014,Hyundai,Grand i10,Manual,42866,2nd Owner,Petrol,WB-08,Kolkata,371000
2019,Hyundai,Elite i20,Manual,63297,1st Owner,Diesel,MP-41,Lasudia Mori,719000
2015,Hyundai,Elite i20,Manual,41664,1st Owner,Petrol,DL-11,New Delhi,465000
2021,Hyundai,GRAND I10 NIOS,Manual,11946,1st Owner,CNG,UP-14,Noida,688000
2018,Honda,City,Manual,76483,2nd Owner,Petrol,GJ-06,Ahmedabad,658000
2017,Maruti,Alto 800,Manual,83251,1st Owner,Petrol,GJ-01,Ahmedabad,314000
2019,Maruti,Ciaz,Automatic,59015,1st Owner,Petrol,PB-91,Chandigarh,955000
2020,Ford,New Figo,Manual,18705,2nd Owner,Petrol,KA-05,Bengaluru,612000
2015,Toyota,Corolla Altis,Automatic,60408,2nd Owner,Petrol,DL-8C,Noida,879000
2019,Maruti,Baleno,Manual,61195,2nd Owner,Petrol,UP-14,Ghaziabad,550000
2020,Hyundai,VENUE,Automatic,68413,1st Owner,Petrol,KA-29,Bengaluru,1050000
2021,Renault,Kiger,Manual,17632,1st Owner,Petrol,UP-62,Noida,778000
2019,Hyundai,NEW SANTRO,Manual,58339,1st Owner,CNG,DL-4C,Gurugram,499000
2014,Nissan,Micra,Automatic,83190,2nd Owner,Petrol,KL-53,Kochi,397000
2016,Mahindra,Kuv100,Manual,90022,1st Owner,Petrol,MH-20,Pune,366000
2022,Honda,Amaze,Manual,5528,1st Owner,Petrol,TN-22,Chennai,829000
2017,Hyundai,Grand i10,Automatic,36405,1st Owner,Petrol,UP-32,Noida,542000
2018,Hyundai,Creta,Manual,67341,1st Owner,Diesel,TS-09,Hyderabad,1080000
2018,Maruti,Alto 800,Manual,60593,1st Owner,Petrol,GJ-16,Surat,271000
2017,Volkswagen,Ameo,Automatic,78752,2nd Owner,Diesel,KA-41,Bengaluru,640000
2013,Skoda,Rapid,Manual,122864,2nd Owner,Diesel,MH-01,Pune,345000
2017,Maruti,Baleno,Automatic,47949,1st Owner,Petrol,MH-01,Pune,623000
2021,Renault,Kwid,Manual,26757,1st Owner,Petrol,GJ-01,Ahmedabad,446000
2017,Volkswagen,Ameo,Automatic,117881,1st Owner,Diesel,UP-78,Lucknow,473000
2019,Hyundai,Elite i20,Manual,78183,1st Owner,Petrol,DL-1C,New Delhi,620250
2011,Hyundai,i10,Manual,54095,1st Owner,Petrol,DL-4C,Gurugram,205000
2019,Datsun,Redi Go,Automatic,9368,1st Owner,Petrol,KA-50,Bengaluru,409000
2017,Maruti,Swift,Manual,22171,1st Owner,Petrol,DL-4C,Gurugram,426000
2020,Hyundai,Creta,Manual,92108,1st Owner,Diesel,HR-36,Gurugram,1061000
2015,Maruti,Celerio,Manual,60292,1st Owner,CNG,MH-46,Pune,402000
2017,Nissan,Sunny,Manual,121911,1st Owner,Diesel,HR-01,Chandigarh,394000
2019,Hyundai,Creta,Manual,24335,1st Owner,Petrol,HR-26,New Delhi,986000
2018,Maruti,Vitara Brezza,Manual,70167,2nd Owner,Diesel,TS-13,Hyderabad,694000
2020,Hyundai,VENUE,Manual,40734,1st Owner,Diesel,HR-52,New Delhi,803000
2018,Hyundai,Elite i20,Manual,48340,1st Owner,Petrol,UP-32,Lucknow,598000
2015,Volkswagen,Vento,Manual,125152,2nd Owner,Diesel,TN-86,Coimbatore,601000
2018,Hyundai,Xcent,Manual,12896,1st Owner,Petrol,HR-51,Faridabad,554000
2015,Maruti,Swift,Manual,32840,2nd Owner,Petrol,GJ-01,Ahmedabad,488000
2021,Renault,Kiger,Manual,23725,1st Owner,Petrol,BR-01,Patna,521000
2017,Maruti,Celerio,Automatic,49450,2nd Owner,Petrol,TN-23,Chennai,439000
2015,Hyundai,Grand i10,Manual,72036,2nd Owner,Petrol,GJ-05,Ahmedabad,447000
2012,Maruti,Swift Dzire,Manual,50854,2nd Owner,Petrol,DL-3C,Noida,294000
2014,Maruti,Swift Dzire,Manual,116132,2nd Owner,Petrol,HR-26,New Delhi,344000
2012,Honda,Brio,Manual,50076,1st Owner,Petrol,TN-22,Chennai,317000
2021,Renault,Kiger,Manual,27839,1st Owner,Petrol,KA-14,Bengaluru,801000
2019,Renault,Kwid,Automatic,55065,1st Owner,Petrol,MH-48,Pune,428000
2016,Honda,City,Manual,114678,1st Owner,Petrol,MH-31,Nagpur,617000
2021,Maruti,Swift,Manual,15324,1st Owner,Petrol,CH-01,Chandigarh,709000
2022,Mahindra,Thar,Automatic,14893,1st Owner,Diesel,MH-24,Pune,1699000
2021,Hyundai,NEW SANTRO,Manual,41054,1st Owner,CNG,KA-51,Bengaluru,601000
2019,Maruti,Swift,Manual,10616,1st Owner,Petrol,DL-1C,Gurugram,513750
2018,Honda,Jazz,Manual,40622,1st Owner,Petrol,GJ-10,Rajkot,672000
2015,Maruti,Alto K10,Manual,77134,2nd Owner,Petrol,KL-43,Kochi,281000
2014,Maruti,Swift,Manual,44992,1st Owner,Petrol,UP-14,New Delhi,372000
2010,Hyundai,i10,Manual,50831,3rd Owner,Petrol,KA-51,Bengaluru,241000
2012,Hyundai,i10,Manual,26069,1st Owner,Petrol,MH-12,Pune,290000
2011,Maruti,Alto K10,Manual,34622,1st Owner,Petrol,BR-01,Patna,176000
2018,Honda,Amaze,Manual,81854,1st Owner,Petrol,TS-07,Hyderabad,645000
2014,Maruti,Wagon R 1.0,Manual,44752,1st Owner,Petrol,MH-03,Nagpur,353000
2019,Honda,Jazz,Manual,36785,2nd Owner,Petrol,UP-16,Ghaziabad,639000
2021,Maruti,S PRESSO,Manual,15286,2nd Owner,CNG,MH-04,Mumbai,470000
2017,Ford,Ecosport,Manual,61411,1st Owner,Diesel,UP-32,Lucknow,653000
2017,Hyundai,Grand i10,Manual,40248,2nd Owner,Petrol,DL-8C,Faridabad,451000
2018,Maruti,Baleno,Manual,17802,1st Owner,Petrol,DL-2C,Noida,547000
2011,Toyota,Etios,Manual,115500,1st Owner,Petrol,HR-26,Faridabad,235000
2016,Toyota,Etios Liva,Manual,65160,2nd Owner,Diesel,HR-50,Gurugram,396000
2019,Honda,City,Automatic,40917,1st Owner,Petrol,GJ-06,Ahmedabad,892000
2010,Hyundai,i10,Manual,43679,1st Owner,Petrol,KA-51,Bengaluru,273000
2019,Maruti,Alto,Manual,51290,1st Owner,Petrol,PB-87,Ludhiana,333000
2016,Hyundai,Elite i20,Manual,35991,1st Owner,Petrol,MH-49,Nagpur,531000
2014,Hyundai,i10,Manual,36861,1st Owner,Petrol,GJ-01,Ahmedabad,324000
2017,Maruti,Swift,Manual,27468,1st Owner,Petrol,HR-26,Noida,470000
2021,Renault,Kiger,Automatic,41984,1st Owner,Petrol,HR-19,Faridabad,639000
2019,Hyundai,NEW SANTRO,Automatic,53515,1st Owner,Petrol,GJ-01,Ahmedabad,569000
2019,Hyundai,VENUE,Automatic,86433,1st Owner,Petrol,UP-14,Lucknow,871000
2019,Tata,NEXON,Automatic,4884,2nd Owner,Petrol,MH-05,Pune,817000
2015,Maruti,Alto 800,Manual,49692,2nd Owner,Petrol,TS-05,Hyderabad,273000
2016,Maruti,Ertiga,Manual,93648,2nd Owner,CNG,MH-47,Mumbai,723000
2013,Maruti,Swift,Manual,44437,1st Owner,Petrol,KA-01,Bengaluru,465000
2017,Maruti,Alto K10,Manual,44648,2nd Owner,Petrol,TN-63,Coimbatore,358000
2014,Ford,Ecosport,Manual,106937,1st Owner,Diesel,KA-02,Bengaluru,528000
2017,Hyundai,Elite i20,Manual,971212,3rd Owner,Petrol,KA-19,Bengaluru,583000
2016,Mahindra,TUV300,Manual,70625,1st Owner,Diesel,GJ-01,Ahmedabad,615000
2018,Ford,Ecosport,Manual,90114,1st Owner,Diesel,TS-07,Hyderabad,811000
2013,Hyundai,i10,Manual,34295,2nd Owner,Petrol,MH-48,Pune,256000
2017,Hyundai,Elite i20,Manual,40373,2nd Owner,Petrol,MH-46,Mumbai,540000
2019,Maruti,Baleno,Manual,43476,2nd Owner,Petrol,RJ-02,Mansarovar,588000
2018,Maruti,Wagon R 1.0,Automatic,64129,1st Owner,Petrol,WB-10,Kolkata,357000
2017,Honda,City,Manual,68137,1st Owner,Petrol,TN-07,Chennai,737000
2013,Hyundai,i20,Manual,64421,2nd Owner,Petrol,MH-02,Nagpur,349000
2015,Hyundai,Grand i10,Manual,61337,1st Owner,Petrol,WB-02,Kolkata,316000
